,Gene Name,log2(Fold change),P-value
832,RBMX,0.083,0.457
833,ATP6V1A,0.215,0.106
834,HSPA9,0.045,0.642
835,EIF4A3,-0.001,0.994
836,RPS19,0.042,0.687
837,RPL3,0.085,0.422
838,FEN1,-0.041,0.684
839,CCT6A,0.012,0.904
840,RPL13A;RPL13a,0.056,0.609
841,MDH2,-0.005,0.958
842,RFC5,0.108,0.526
843,EIF2S3;EIF2S3L,0.018,0.897
844,GARS,-0.091,0.449
845,IARS,0.104,0.311
846,ECI1;DCI,-0.009,0.931
847,TMPO,-0.12,0.247
848,SKIV2L2,0.042,0.68
849,LRPPRC,0.018,0.85
850,ACAA2,-0.017,0.874
851,RPL35,0.053,0.638
852,PRCP,0.132,0.414
853,SLC1A4,0.015,0.88
854,MCAM,0.115,0.596
855,MSH2,0.081,0.753
856,GPD2,0.167,0.392
857,MAGEA4,-0.123,0.319
858,NAMPT,0.148,0.333
859,PSMC4,0.006,0.962
860,VDAC2,0.022,0.824
861,CBX5,-0.176,0.368
862,USP5,0.266,0.245
863,MKI67,0.035,0.752
864,RANGAP1,-0.051,0.651
865,RECQL,-0.151,0.36
866,NOP2,0.006,0.965
867,RPL27A,-0.067,0.553
868,RPL21,0.035,0.712
869,RPS9,0.014,0.881
870,RPS10;RPS10-NUDT3,0.047,0.616
871,MAP1B,0.184,0.6
872,IQGAP1,0.069,0.578
873,STT3A,0.051,0.648
874,CAPZB,0.125,0.354
875,EIF1AX;EIF1AY,-0.28,0.154
876,QARS,-0.236,0.058
877,UQCRFS1;UQCRFS1P1,0.247,0.054
878,ATP5O,0.073,0.475
879,CCT5,-0.017,0.855
880,NES,0.112,0.406
881,TDO2,0.252,0.251
882,ALDH9A1,0.001,0.997
883,RPL34,-0.022,0.871
884,LMAN1,0.088,0.679
885,NASP,-0.078,0.497
886,FASN,0.033,0.839
887,CCT3,0.004,0.971
888,MRPL19,-0.059,0.57
889,TUFM,0.031,0.761
890,SRP9;DKFZp564M2223,0.142,0.203
891,PSMB3,0.025,0.801
892,PSMB2,-0.241,0.073
893,MCM2,-0.055,0.663
894,ACADVL,0.085,0.478
895,TMED10,0.055,0.597
896,RBM25,0.494,0.377
897,RANBP2,0.056,0.687
898,GMPS,-0.644,0.145
899,IDH3A,0.027,0.773
900,GDI2;GDI1,0.051,0.61
901,EMD,-0.028,0.876
902,SERPINH1,0.009,0.921
903,PDLIM4,0.112,0.649
904,ST13;ST13P5;ST13P4,-0.045,0.697
905,VASP,0.106,0.296
906,CCT8,-0.127,0.24
907,CCT4,0.04,0.693
908,RAB5C,0.059,0.654
909,RAB7A,0.018,0.889
910,RAB13,-0.123,0.361
911,DAP3,0.121,0.279
912,SSR4,0.101,0.45
913,BCAP31,0.075,0.564
914,PSMD7,-0.119,0.412
915,VAMP7,-0.045,0.697
916,HDGF,-0.384,0.084
917,CNN1,-1.088,0.285
918,NDUFA8,0.018,0.929
919,HNRNPA3,0.038,0.703
920,PGD,0.357,0.158
921,HNRNPM,-0.002,0.986
922,KPNA2,-0.08,0.728
923,KPNA1;KPNA6;KPNA5,0.07,0.591
924,HNRNPF,0.005,0.956
925,HK2,-0.203,0.361
926,CAPZA1,0.022,0.854
927,NUP98,0.155,0.695
928,SLC25A1,0.069,0.693
929,ACLY,0.126,0.489
930,SUCLG1,0.201,0.21
931,COPA,-0.107,0.484
932,CTSC,0.099,0.686
933,SUB1,-0.158,0.374
934,RARS,-0.042,0.648
935,YARS,-0.051,0.703
936,ATP1B3,-0.067,0.51
937,RAD23B,-0.151,0.173
938,ALDH18A1,0.029,0.817
939,EIF5,0.027,0.915
940,PSMD4,-0.035,0.772
941,CSE1L,-0.029,0.822
942,VCP,-0.013,0.89
943,HADHB,0.047,0.65
944,ADAR,0.043,0.644
945,SEC13,0.16,0.413
946,NHP2L1,-0.092,0.365
947,HNRNPH2,0.006,0.953
948,OXCT1,0.019,0.885
949,EIF3B,-0.121,0.412
950,ATP5J2;ATP5J2-PTCD1,0.054,0.597
951,RRP1,0.03,0.853
952,MARS,0.063,0.721
953,ATP5I,0.049,0.663
954,EIF6,0.077,0.419
955,CTBP2,0.046,0.674
956,TMEM33,-0.03,0.821
957,SYNJ2BP;SYNJ2BP-COX16,-0.033,0.817
958,NUP107,-0.1,0.349
959,SEC61G,0.067,0.499
960,TPI1,-0.033,0.731
961,EIF3E,-0.008,0.931
962,SEC61B,-0.018,0.894
963,ACTB,0.015,0.881
964,EIF4A1,0.021,0.844
965,RPS20,0.006,0.965
966,S100A10,-0.004,0.97
967,CDC42,0.085,0.38
968,RAB8A,0.177,0.845
969,SPCS3,0.102,0.437
970,RAB2A,-0.004,0.971
971,RAB5B,-0.188,0.164
972,RAB10,0.104,0.292
973,UBE2D3;UBE2D2,0.078,0.557
974,UBE2N;UBE2NL,-0.049,0.892
975,RAB14,0.077,0.551
976,ACTR3,0.063,0.501
977,ACTR1A,-0.244,0.533
978,RPS3A,-0.018,0.862
979,RPL27,-0.036,0.709
980,RHOA,0.09,0.445
981,HSPE1,0.038,0.715
982,VBP1,0.158,0.252
983,WDR5,-0.613,0.171
984,NUTF2,-0.27,0.169
985,HNRNPK,0.003,0.975
986,YWHAG,0.343,0.174
987,RRAS2,0.169,0.125
988,TIMM10,0.191,0.376
989,RPS7,-0.067,0.54
990,PPP1CA,-0.067,0.504
991,PSMC1,0.008,0.963
992,PSMC5,-0.12,0.416
993,RPS8,-0.046,0.652
994,RPS15A,0.04,0.715
995,RPS16,0.014,0.885
996,YWHAE,-0.018,0.851
997,RPS23,0.073,0.472
998,RPS18,-0.025,0.813
999,RPS29,0.803,0.186
1000,RPS13,0.016,0.894
1001,RPS11,0.015,0.885
1002,SNRPE,-0.07,0.485
1003,SNRPF,-1.019,0.003
1004,LSM3,-0.024,0.845
1005,SNRPD1,-0.102,0.532
1006,SNRPD2,-0.026,0.812
1007,SNRPD3,-0.073,0.474
1008,ARF6,0.146,0.301
1009,RPL7A,-0.023,0.83
1010,RPS4X,-0.058,0.575
1011,PPP2CA;PPP2CB,0.205,0.121
1012,RPS6,0.043,0.646
1013,HIST1H4A,0.024,0.839
1014,RPL23,0.015,0.899
1015,RAP1A,0.013,0.898
1016,RPS25,-0.022,0.817
1017,RPS26;RPS26P11,0.05,0.61
1018,RPS28,-0.032,0.784
1019,GNB1,0.063,0.527
1020,GNB2,0.017,0.853
1021,RPL31,0.013,0.911
1022,RPL10A,0.038,0.735
1023,RPL11,0.028,0.776
1024,RPL8,0.035,0.822
1025,PPIA,-0.053,0.663
1026,RPS27A;UBC;UBB;UBA52,0.012,0.922
1027,TRA2B,-0.083,0.481
1028,RAC1;RAC3,-0.117,0.337
1029,AP2B1,-0.079,0.461
1030,GNAS,0.023,0.855
1031,YWHAZ,-0.006,0.944
1032,DYNLL1,0.099,0.365
1033,RPS21,-0.074,0.497
1034,GNB2L1,-0.022,0.806
1035,TMSB10,-0.103,0.332
1036,YBX1,-0.142,0.526
1037,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,-0.16,0.169
1038,TPM4,0.134,0.305
1039,ACTC1;ACTA1;ACTA2;ACTG2,0.055,0.58
1040,UBE2L3,0.117,0.489
1041,EEF1A1;EEF1A1P5,-0.106,0.529
1042,TUBA4A,-0.003,0.987
1043,TUBB4B,0.005,0.977
1044,HIST1H3A,0.007,0.955
1045,RPP30,0.222,0.308
1046,CCT2,0.011,0.914
1047,PRKDC,0.142,0.228
1048,MRPS35,0.052,0.687
1049,MRPS5,-0.004,0.971
1050,MRPS21,0.143,0.298
1051,MRPS9,0.01,0.922
1052,SARNP,-0.028,0.794
1053,LACTB,-0.3,0.553
1054,ARF1;ARF3,0.033,0.72
1055,ERH,-0.126,0.268
1056,RBM10,-0.057,0.612
1057,RBM3,-0.03,0.774
1058,TFAM,0.1,0.398
1059,SLC25A3,0.046,0.646
1060,FKBP3,-0.053,0.616
1061,HNRNPU,0.043,0.673
1062,SPTBN1,0.069,0.601
1063,TIAL1;TIA1,0.464,0.162
1064,FABP5,0.018,0.853
1065,CAP1,0.12,0.261
1066,HMGCS1,-0.149,0.532
1067,SLC7A5,0.036,0.805
1068,EXOSC10,-0.209,0.157
1069,TAGLN,-0.137,0.443
1070,OGDH,0.192,0.288
1071,HIST1H1A,-0.169,0.592
1072,FKBP4,-0.025,0.813
1073,PLOD1,0.261,0.071
1074,RPL6,0.062,0.598
1075,TOP2B,0.02,0.902
1076,CAV1,0.097,0.358
1077,LMNB2,-0.03,0.787
1078,CEBPZ,-0.006,0.966
1079,GLO1,0.005,0.962
1080,SSBP1,0.039,0.686
1081,YWHAH,-0.065,0.608
1082,CSTF1,-0.092,0.405
1083,SRSF11,-0.36,0.027
1084,GFPT1,-0.094,0.582
1085,PSME1,0.246,0.402
1086,PRDX1,0.032,0.839
1087,C1QBP,0.025,0.796
1088,CKAP4,0.125,0.229
1089,KHDRBS1,-0.003,0.981
1090,BAX,-0.103,0.464
1091,DHX9,0.102,0.349
1092,LGALS3BP,0.249,0.224
1093,MFGE8,0.279,0.138
1094,SSRP1,0.06,0.536
1095,NSUN2,0.431,0.189
1096,RBBP4,0.028,0.881
1097,NCBP1,-0.165,0.381
1098,AHNAK,0.058,0.547
1099,GALNT2,0.144,0.22
1100,CPSF1,-0.222,0.299
1101,PMPCA,-0.04,0.682
1102,TBL3,0.005,0.962
1103,TWF1,-0.445,0.305
1104,ASPH,0.105,0.324
1105,FSTL1,1.114,0.232
1106,SF3A3,0.042,0.697
1107,AIMP1,-0.352,0.029
1108,ILF2,0.025,0.792
1109,ILF3,0.019,0.862
1110,LMAN2,0.037,0.737
1111,TRAP1,0.043,0.688
1112,ECH1,0.152,0.197
1113,IK,0.045,0.842
1114,TARDBP;TDP43,0.08,0.492
1115,HNRNPA0,-0.061,0.543
1116,AIMP2,0.204,0.072
1117,PRDX4,0.081,0.509
1118,CBX3,0.015,0.918
1119,PSMD2,0.06,0.754
1120,SRSF5,0.187,0.117
1121,TRIM28,0.116,0.621
1122,DHRS2,0.044,0.754
1123,G3BP1,-0.062,0.607
1124,EIF3I,-0.052,0.605
1125,MRPL49,-0.028,0.804
1126,NNT,0.176,0.241
1127,TCOF1,-0.249,0.187
1128,SF3B2,-0.04,0.772
1129,PDAP1,-1.379,0.131
1130,PICALM,-0.288,0.206
1131,SQSTM1,-0.023,0.951
1132,HDAC1,-0.05,0.732
1133,DCTN2,0.069,0.765
1134,SNW1,0.305,0.307
1135,TRA2A,0.013,0.92
1136,KRR1,0.181,0.118
1137,RAB31,0.429,0.356
1138,TPBG,0.092,0.707
1139,ALCAM,-0.003,0.972
1140,SPTAN1,0.137,0.427
1141,GNL2,-0.374,0.268
1142,DDX39B,-0.028,0.767
1143,EXOSC2,0.044,0.841
1144,BYSL,0.166,0.127
1145,CKAP5,-0.009,0.986
1146,CIRBP,0.094,0.357
1147,COTL1,-0.148,0.371
1148,IL18,-0.16,0.575
1149,BOP1,-0.022,0.833
1150,URB2,-0.034,0.965
1151,EIF3A,-0.082,0.41
1152,DYNC1H1,0.027,0.852
1153,RCN2,0.229,0.401
1154,FLNC,-0.029,0.858
1155,FKBP8,-0.011,0.917
1156,RBM39,0.066,0.546
1157,MCM6,0.088,0.578
1158,MDC1,0.639,0.01
1159,RRP1B,-0.156,0.345
1160,BMS1,-0.123,0.266
1161,USP10,0.056,0.775
1162,MESDC2,0.235,0.066
1163,GANAB,0.115,0.316
1164,LBR,0.113,0.354
1165,GOLGB1,-1.105,0.155
1166,LASP1,0.622,0.026
1167,RAB39A,0.05,0.663
1168,ZNF638,0.773,0.274
1169,KPNB1,-0.017,0.858
1170,NUMA1,0.095,0.651
1171,EMC2,-0.021,0.854
1172,PSMD6,0.041,0.822
1173,EXOSC7,-0.263,0.214
1174,EFTUD2,-0.08,0.468
1175,KARS,-0.067,0.643
1176,RRS1,-0.014,0.918
1177,EIF4H,-0.13,0.224
1178,WDR43,0.008,0.953
1179,ACOX1,-0.068,0.561
1180,PDIA6,0.168,0.162
1181,PLEC,0.067,0.495
1182,PPA1,0.092,0.423
1183,NONO,-0.017,0.871
1184,RCN1,0.073,0.597
1185,PCBP1,-0.06,0.539
1186,PCBP2,-0.0,0.998
1187,SF3B3,0.155,0.22
1188,KIAA0020,0.274,0.067
1189,RSU1,0.159,0.266
1190,CNN3,0.035,0.784
1191,SAFB,-0.136,0.271
1192,SF3B4,-0.3,0.274
1193,SF3A2,-0.035,0.739
1194,SF3A1,-0.11,0.269
1195,SF1,0.129,0.281
1196,MAPRE1,-0.113,0.342
1197,ELAVL1,0.051,0.585
1198,NSDHL,-0.062,0.791
1199,SLC1A5,0.012,0.944
1200,TOMM34,-0.146,0.385
1201,VAMP3;VAMP2,-0.222,0.265
1202,ATP6AP1,1.513,0.173
1203,RAB11B;RAB11A,-0.011,0.917
1204,ADRM1,0.138,0.458
1205,UAP1,-0.195,0.081
1206,DDB1,-0.135,0.474
1207,DBN1,0.056,0.567
1208,FSCN1,0.222,0.223
1209,DECR1,-1.568,0.104
1210,NDUFA5,-0.282,0.051
1211,HIST2H2AA3;HIST2H2AC;HIST1H2AG;HIST1H2AJ;H2AFJ;HIST1H2AH;HIST1H2AD,-0.001,0.996
1212,NDUFA9,-0.004,0.965
1213,PCK2,0.397,0.251
1214,HNRNPUL2;HNRNPUL2-BSCL2,0.086,0.432
1215,PDS5A,0.048,0.775
1216,TSR1,0.224,0.154
1217,SMU1,-0.469,0.26
1218,LEPRE1,0.29,0.168
1219,NME1-NME2;NME2;NME1,-0.065,0.591
1220,ADPRM,2.248,0.132
1221,TIMM50,-0.123,0.301
1222,HSD17B12,0.054,0.575
1223,CDCA8,0.145,0.58
1224,OCIAD2,-0.146,0.339
1225,HSP90AB4P,0.057,0.907
1226,HSP90AB2P,-0.108,0.387
1227,ZNF326,-0.15,0.158
1228,PAGE2;PAGE2B,-0.047,0.765
1229,RRP12,-0.124,0.244
1230,DNTTIP2,-0.036,0.735
1231,COX20,-0.512,0.068
1232,EXOSC6,-0.106,0.289
1233,NUP188,-0.359,0.147
1234,HP1BP3,0.155,0.323
1235,NOL9,-0.329,0.466
1236,SH3BGRL3,-1.017,0.362
1237,HNRNPK,-0.057,0.544
1238,TPM2,0.026,0.911
1239,HIST2H3PS2,-0.09,0.43
1240,CROCC,0.161,0.24
1241,FLNA,0.033,0.802
1242,ATL3,-0.01,0.92
1243,RPL7L1,-0.022,0.811
1244,LAMTOR1,-0.097,0.425
1245,TMEM214,0.068,0.627
1246,PTRF,0.084,0.621
1247,ZCCHC8,0.019,0.943
1248,MRPL14,0.034,0.923
1249,SLC27A4,0.038,0.701
1250,PRPF8,-0.002,0.985
1251,FAHD1,-0.104,0.46
1252,ATAD2,0.131,0.627
1253,CSPG4,-0.195,0.144
1254,HSDL2,0.137,0.255
1255,QSOX2,0.099,0.788
1256,IKBIP,0.411,0.285
1257,HIST2H3A,0.039,0.763
1258,LARP4,0.155,0.251
1259,SND1,0.033,0.731
1260,TRMT10C,-0.014,0.908
1261,EIF3M,-0.03,0.816
1262,CYFIP1,0.457,0.302
1263,MRPL21,-0.13,0.313
1264,NUP54,0.077,0.655
1265,MYH14,-0.02,0.916
1266,VN1R5,-0.034,0.847
1267,AMIGO2,-0.583,0.069
1268,GLRX5,0.127,0.574
1269,PABPN1,0.034,0.738
1270,MTDH,0.917,0.259
1271,KTN1,-0.121,0.345
1272,ALYREF,0.018,0.9
1273,TSPYL5,0.062,0.651
1274,DDX42,-0.115,0.354
1275,AHNAK2,-0.227,0.448
1276,WDR75,-0.035,0.714
1277,CCAR1,0.212,0.165
1278,DNAJC10,-0.043,0.865
1279,MRPL41,-0.208,0.246
1280,FTSJ3,-0.042,0.683
1281,PELP1,0.148,0.338
1282,CCAR2,0.168,0.288
1283,NUP93,0.091,0.418
1284,ARMC10,-0.171,0.205
1285,TOMM5,0.134,0.267
1286,MRPL50,-0.08,0.659
1287,EMC1,-0.022,0.856
1288,ADGB,0.214,0.588
1289,PRPF38A,-0.044,0.819
1290,COLGALT1,-0.039,0.802
1291,TXNDC5,0.028,0.801
1292,SERBP1,0.185,0.21
1293,ABCF1,0.089,0.751
1294,SLC30A7,0.145,0.494
1295,NUP43,-0.332,0.016
1296,NUP35,-0.595,0.377
1297,THOC2,-0.093,0.398
1298,NPLOC4,-0.159,0.279
1299,RDH11,0.168,0.165
1300,STT3B,0.071,0.833
1301,PNPT1,-0.217,0.308
1302,DDX54,0.119,0.276
1303,BRIX1,-0.223,0.318
1304,UTP15,-0.158,0.536
1305,GPX8,-0.029,0.747
1306,NOC3L,-0.16,0.183
1307,NUP133,0.042,0.656
1308,PDCD6IP,0.49,0.211
1309,SCFD1,0.019,0.883
1310,SPRYD4,0.01,0.977
1311,C2orf47,-0.079,0.708
1312,PRPF31,-0.169,0.401
1313,PSPC1,-0.343,0.033
1314,FAM3C,0.041,0.752
1315,H1FX,-0.006,0.966
1316,CCT6B,-0.044,0.664
1317,NCSTN,0.252,0.074
1318,HSPH1,-0.012,0.902
1319,GCN1L1,0.205,0.527
1320,NUP205,0.073,0.677
1321,MRPS31,-0.054,0.721
1322,ANP32B,0.047,0.677
1323,PVRL2,-0.523,0.007
1324,HDAC2,0.024,0.825
1325,SYMPK,0.131,0.417
1326,GGH,0.698,0.244
1327,UFD1L,-0.305,0.05
1328,UPF1,0.412,0.191
1329,SMARCC1,-0.009,0.938
1330,TNPO1,0.091,0.537
1331,EMG1,0.066,0.482
1332,SCAMP4,-0.078,0.456
1333,NCLN,0.065,0.547
1334,ERGIC1,-0.259,0.758
1335,CIRH1A,0.081,0.605
1336,TBRG4,0.073,0.539
1337,CCDC47,0.003,0.991
1338,MRPL24,0.651,0.141
1339,MAGOHB,-0.271,0.089
1340,LRRC59,-0.091,0.458
1341,FKBP10,0.156,0.223
1342,TOMM6,-0.056,0.643
1343,ARL8A,-0.188,0.262
1344,FAF2,0.06,0.622
1345,RCN3,0.105,0.456
1346,SNRNP40;DKFZp434D199,-0.041,0.806
1347,MRRF,-0.201,0.231
1348,MRPL53,0.178,0.423
1349,DNAJA3,-0.047,0.736
1350,PTCD3,-0.184,0.519
1351,DYNLL2,-0.206,0.229
1352,ERO1L,0.137,0.296
1353,PGAM5,-0.25,0.309
1354,FUBP3,0.015,0.901
1355,SUCLG2,0.134,0.324
1356,USMG5,-0.078,0.525
1357,TMX3,-0.1,0.696
1358,MBOAT7,-0.182,0.451
1359,RBM14,-0.016,0.902
1360,SLC38A2,0.301,0.035
1361,VPS35,0.019,0.905
1362,PANX1,0.093,0.611
1363,NUDCD1,-0.901,0.099
1364,PIGS,-0.061,0.513
1365,RMDN3,-0.062,0.541
1366,CDC5L,-0.074,0.531
1367,PSMD1,-0.193,0.222
1368,SDF2,0.141,0.622
1369,PFDN5,-0.496,0.156
1370,VAT1,0.045,0.662
1371,PLIN2,0.049,0.608
1372,NUP88,-0.379,0.424
1373,POP1,-0.64,0.087
1374,TIMM17A,0.071,0.564
1375,EIF3C;EIF3CL,-0.055,0.631
1376,CHP1,-0.192,0.361
1377,HSD17B10,0.049,0.665
1378,NAP1L4,-0.018,0.861
1379,CCT7,0.007,0.943
1380,NIPSNAP1,-0.056,0.554
1381,DDX50,-0.125,0.669
1382,GRWD1,0.025,0.847
1383,MYBBP1A,-0.043,0.669
1384,ERP44,-0.013,0.91
1385,NOL10,0.069,0.606
1386,ESYT1,0.115,0.248
1387,CNPY3,-0.167,0.189
1388,ANP32E,0.286,0.059
1389,TMEM43,0.147,0.285
1390,TUBB6,0.097,0.524
1391,DDX23,-0.267,0.27
1392,TUBB2B;TUBB2A,-0.002,0.993
1393,TMEM109,0.117,0.328
1394,NOC4L,0.087,0.479
1395,UTP14A,0.126,0.377
1396,TMED9,0.181,0.166
1397,GNL3,-0.004,0.976
1398,RBM4;RBM4B,0.039,0.685
1399,SF3B5,1.11,0.153
1400,HINT2,0.62,0.183
1401,SRRT,-0.026,0.869
1402,MAK16,-0.102,0.425
1403,EIF2A,0.027,0.854
1404,MRPL13,0.119,0.43
1405,MRPL1,0.066,0.483
1406,NIFK,0.015,0.899
1407,MRPL37,-0.092,0.622
1408,GTPBP4,0.183,0.419
1409,DPY30,0.053,0.643
1410,TTYH3,0.144,0.469
1411,WDR12,-0.197,0.1
1412,SLIRP,0.023,0.831
1413,LSG1,-0.019,0.888
1414,NAT10,0.038,0.768
1415,XRN2,0.102,0.426
1416,RACGAP1,0.164,0.214
1417,DDX47,-0.017,0.852
1418,RAB1B;RAB1C,0.16,0.25
1419,MRPL46,-0.013,0.965
1420,PNN,0.017,0.897
1421,GHITM,0.679,0.272
1422,TMX1,0.107,0.299
1423,ACBD3,-0.04,0.72
1424,POFUT1,0.047,0.637
1425,HEATR1,0.03,0.778
1426,TFB2M,-0.253,0.078
1427,CCDC86,-0.181,0.272
1428,NOL6,-0.235,0.233
1429,RPF2,-0.077,0.535
1430,PTGES2,-0.456,0.481
1431,NT5DC2,-0.032,0.748
1432,NOL11,0.078,0.435
1433,GORASP2,-0.12,0.255
1434,SFXN1,0.078,0.495
1435,MRPL44,-0.203,0.085
1436,POLR1B,-0.036,0.757
1437,XPO5,0.165,0.34
1438,GRPEL1,0.158,0.147
1439,CACYBP,-0.189,0.139
1440,MCCC2,-0.264,0.831
1441,SDF2L1,-0.104,0.536
1442,TM9SF3,-0.034,0.755
1443,APMAP,0.188,0.377
1444,RAB18,0.223,0.277
1445,EMC7,-0.141,0.297
1446,ENY2,-0.061,0.701
1447,EXOSC4,-0.213,0.348
1448,NOP10,0.186,0.125
1449,LUC7L,0.498,0.38
1450,TIGAR,-0.152,0.152
1451,RTN4,-0.004,0.973
1452,RPRD1B,-0.117,0.275
1453,EXOSC5,-0.157,0.438
1454,EXOSC3,-0.216,0.278
1455,ANLN,-0.598,0.134
1456,PDLIM7,0.227,0.098
1457,DIABLO,-0.081,0.48
1458,DDX21,0.012,0.921
1459,SAR1A,-0.417,0.024
1460,TOMM22,0.191,0.251
1461,FARSB,0.085,0.588
1462,IARS2,0.057,0.688
1463,PDS5B,0.034,0.71
1464,RBM12,-0.145,0.538
1465,MDN1,0.851,0.15
1466,ABHD10,0.161,0.282
1467,FAM49B,0.18,0.175
1468,IMP3,0.238,0.082
1469,DNAJC11,0.136,0.631
1470,ATAD3A,0.016,0.903
1471,ARL8B,0.036,0.741
1472,DDX18,-0.018,0.845
1473,ARMC1,0.168,0.146
1474,RBM28,-0.167,0.493
1475,SLTM,-0.064,0.56
1476,NHP2,0.02,0.912
1477,OCIAD1,-0.088,0.401
1478,LYAR,-0.014,0.936
1479,TEX10,0.115,0.411
1480,GAR1,-0.073,0.523
1481,AATF,0.027,0.772
1482,DDX56,0.971,0.35
1483,UTP6,-0.93,0.114
1484,MRPL39,-0.425,0.439
1485,UGGT1,0.067,0.485
1486,FASTKD2,0.793,0.175
1487,TECR,-0.055,0.743
1488,CISD1,-0.056,0.648
1489,GLTSCR2,0.17,0.625
1490,MRPL15,0.149,0.531
1491,NDUFAF4,-0.072,0.575
1492,HACD3,0.105,0.327
1493,NDUFA13,-0.108,0.444
1494,VAPA,-0.014,0.878
1495,H2AFY2,-0.761,0.286
1496,BCCIP,-0.032,0.943
1497,RRBP1,0.048,0.665
1498,LARS,-0.006,0.954
1499,GNG12,-0.029,0.791
1500,DHCR7,0.377,0.145
1501,GRHPR,0.281,0.387
1502,CTSZ,-0.092,0.436
1503,DNAJB11,0.087,0.389
1504,UQCR10,0.085,0.423
1505,NPTN;DKFZp566H1924,-0.012,0.924
1506,LAMTOR3,-0.274,0.309
1507,SRP68,0.238,0.193
1508,SEPT9,-0.09,0.493
1509,PCYOX1,0.141,0.433
1510,PFDN2,0.084,0.618
1511,CPA4,-0.443,0.434
1512,BAZ1B,0.006,0.956
1513,AK3,0.03,0.839
1514,SLC25A13,0.187,0.245
1515,STOML2,0.1,0.454
1516,MRTO4,0.044,0.67
1517,RALY,0.091,0.346
1518,C14orf1,0.162,0.367
1519,NUP50,-0.319,0.025
1520,RAB21,-0.02,0.899
1521,CORO1C,-0.035,0.805
1522,TPX2,0.411,0.062
1523,PRPF19,0.132,0.271
1524,UBQLN1;UBQLN4,0.013,0.928
1525,NOL7,-0.225,0.152
1526,PSMD13,-0.22,0.33
1527,PROCR,-0.031,0.852
1528,WDR3,0.007,0.964
1529,NSFL1C,-0.057,0.777
1530,SRRM2,-0.185,0.144
1531,PA2G4,0.052,0.63
1532,SMC3,-0.06,0.742
1533,NIP7,-0.113,0.371
1534,C14orf166,0.072,0.511
1535,RUVBL2,-0.013,0.899
1536,RUVBL1,0.016,0.898
1537,NUDC,-0.219,0.112
1538,BCS1L,0.122,0.397
1539,VDAC3,0.109,0.39
1540,FARSA,-0.297,0.07
1541,SLC5A6,-0.093,0.434
1542,DRG1,0.325,0.168
1543,NCKAP1,-0.395,0.259
1544,AKAP2,0.124,0.388
1545,RCL1,-0.152,0.229
1546,MRPS28,-0.063,0.554
1547,DDX52,-0.094,0.355
1548,POLDIP2,-0.208,0.112
1549,WBP11,0.205,0.432
1550,NOP58,-0.04,0.672
1551,YARS2,0.066,0.594
1552,TMX2,0.048,0.628
1553,LSM2,-0.041,0.726
1554,MRPS2,-0.115,0.381
1555,TMED5,-0.042,0.807
1556,SF3B6,0.004,0.964
1557,MRPL11,0.097,0.674
1558,PPIL1,0.137,0.298
1559,MRPS16,-0.265,0.063
1560,FIS1,0.062,0.617
1561,GOLT1B,0.082,0.441
1562,STRAP,0.154,0.151
1563,RTCB,-0.012,0.899
1564,RAP2C,0.496,0.005
1565,NOC2L,-0.056,0.646
1566,RPL36,0.046,0.676
1567,CHTOP,-0.205,0.076
1568,TLN1,-0.067,0.668
1569,RBM19,-0.06,0.677
1570,LAS1L,0.599,0.158
1571,AFG3L2,-0.183,0.323
1572,LSM4,0.233,0.062
1573,SAMM50,0.124,0.443
1574,SUPT16H,-0.162,0.127
1575,UTP18,0.118,0.422
1576,TIMM9,-0.023,0.883
1577,TIMM13,-0.17,0.409
1578,SRPRB,-0.073,0.474
1579,RBM8A,-0.532,0.028
1580,SNX8,-0.018,0.959
1581,MRPS18B,0.207,0.362
1582,CLIC4,0.08,0.895
1583,MTCH2,0.122,0.263
1584,PSMC3,-0.068,0.642
1585,ACIN1,0.388,0.021
